Latitude,Longitude,SST,Number,Season,Bathymetry,BathymetrySD,Species,Dist2Coast,Ocean,Season2,Nitrate,MLD,Chl,PA,Preds
-1,134,28.8757305145264,0,janmarch,-1.6929125,892.601158,albacore,16.929432055472,pacific,2,0.54801,21.538232,0.167916,0,0.004837166020558813
-1,135,28.8708114624023,0,janmarch,-1.682892401,1651.211878,albacore,14.90988102592,pacific,2,0.48355,21.90304,0.173552,0,0.0041162900190081335
-1,136,28.8146190643311,0,janmarch,-3.217927756,1586.442581,albacore,10.2281341051446,pacific,2,0.415183,22.590709,0.166844,0,0.004357291962106322
-1,137,29.0095672607422,0,octoberdec,-3.988073819,841.805795,albacore,25.243685717824,pacific,2,0.113055,26.379164,0.204195,0,0.0020899137944826607
-1,137,28.6408386230469,0,janmarch,-3.988073819,841.805795,albacore,25.243685717824,pacific,2,0.331064,23.938866,0.150073,0,0.005941524795971927
-1,138,28.6446361541748,0,janmarch,-4.187404236,291.866431,albacore,26.0206452564704,pacific,2,0.243404,26.676152,0.171244,0,0.003956298756136998
-1,138,29.0556507110596,0,octoberdec,-4.187404236,291.866431,albacore,26.0206452564704,pacific,2,0.057468,28.949313,0.182151,0,0.002456363210170079
-1,139,29.0674133300781,0,octoberdec,-3.504049583,274.410533,albacore,61.65178647776,pacific,2,0.014671,30.845192,0.135538,0,0.004643227922077418
-1,141,29.1063194274902,0,octoberdec,-3.240471667,131.452661,albacore,120.34093408,pacific,2,0,37.139026,0.118168,0,0.005441158589827984
-1,141,28.6563835144043,0,janmarch,-3.240471667,131.452661,albacore,120.34093408,pacific,2,0.080303,35.0831,0.164659,0,0.003452883528263479
-1,143,29.1584587097168,0,octoberdec,-3.459056319,478.592644,albacore,36.642133776,pacific,2,0.015415,39.454419,0.113704,0,0.005051430125493872
-1,143,28.6613101959229,0,janmarch,-3.459056319,478.592644,albacore,36.642133776,pacific,2,0.042498,37.897138,0.147207,0,0.003992660607727921
-1,144,28.7909507751465,0,julsept,-3.680397778,710.688759,albacore,22.55798074992,pacific,4,0.023219,32.117723,0.102083,0,0.0038839701537112044
-1,144,28.7314777374268,0,janmarch,-3.680397778,710.688759,albacore,22.55798074992,pacific,2,0.042913,35.857308,0.177653,0,0.0022618011378044383
-1,145,28.8853149414062,0,julsept,-3.294394024,1197.401045,albacore,44.4492120112,pacific,4,0.023655,28.449442,0.106861,0,0.003076024683646389
